256 256
204 146 5
204 147 2
204 148 7
204 149 9
204 150 9
204 151 9
204 152 10
204 153 1
204 154 1
204 155 10
204 156 3
204 157 3
204 158 5
204 159 8
204 160 10
204 161 8
204 162 5
204 163 9
204 164 4
204 165 1
204 166 4
204 167 8
204 168 8
204 169 5
204 170 3
204 171 1
204 172 4
204 173 2
204 174 9
204 175 4
204 176 6
204 177 4
204 178 3
204 179 4
204 180 9
204 181 6
204 182 8
204 183 6
204 184 1
204 185 1
204 186 10
204 187 8
204 188 1
204 189 5
204 190 6
204 191 5
204 192 2
204 193 2
204 194 10
204 195 4
204 196 10
204 197 6
204 198 9
204 199 3
204 200 10
204 201 1
204 202 1
204 203 8
204 204 7
204 205 3
204 206 1
204 207 6
204 208 3
204 209 2
204 210 7
204 211 9
204 212 6
204 213 8
204 214 6
204 215 9
204 216 5
204 217 10
204 218 5
204 219 4
204 220 4
204 221 7
204 222 5
204 223 2
204 224 7
204 225 3
204 226 9
204 227 9
204 228 6
204 229 4
204 230 1
204 231 3
204 232 3
204 233 10
204 234 1
204 235 9
204 236 5
204 237 6
204 238 7
204 239 4
204 240 2
204 241 10
204 242 2
204 243 10
204 244 6
204 245 5
204 246 10
204 247 8
204 248 9
204 249 2
204 250 1
204 251 2
204 252 6
204 253 5
204 254 3
204 255 8
205 0 4
205 1 7
205 2 8
205 3 3
205 4 3
205 5 6
205 6 5
205 7 2
205 8 8
205 9 4
205 10 10
205 11 5
205 12 3
205 13 9
205 14 5
205 15 10
205 16 8
205 17 5
205 18 7
205 19 6
205 20 3
205 21 7
205 22 7
205 23 5
205 24 4
205 25 7
205 26 9
205 27 8
205 28 7
205 29 9
205 30 4
205 31 8
205 32 7
205 33 3
205 34 2
205 35 2
205 36 2
205 37 2
205 38 5
205 39 2
205 40 7
205 41 6
205 42 5
205 43 3
205 44 8
205 45 8
205 46 9
205 47 9
205 48 8
205 49 9
205 50 4
205 51 1
205 52 2
205 53 7
205 54 10
205 55 5
205 56 5
205 57 1
205 58 10
205 59 10
205 60 2
205 61 3
205 62 10
205 63 5
205 64 9
205 65 1
205 66 7
205 67 8
205 68 8
205 69 7
205 70 7
205 71 8
205 72 3
205 73 5
205 74 2
205 75 10
205 76 1
205 77 1
205 78 5
205 79 9
205 80 1
205 81 1
205 82 3
205 83 1
205 84 6
205 85 4
205 86 8
205 87 9
205 88 4
205 89 4
205 90 2
205 91 3
205 92 3
205 93 5
205 94 2
205 95 3
205 96 9
205 97 3
205 98 1
205 99 5
205 100 10
205 101 10
205 102 9
205 103 9
205 104 4
205 105 9
205 106 5
205 107 8
205 108 3
205 109 6
205 110 6
205 111 10
205 112 10
205 113 10
205 114 4
205 115 1
205 116 5
205 117 7
205 118 7
205 119 2
205 120 2
205 121 1
205 122 9
205 123 7
205 124 6
205 125 4
205 126 3
205 127 7
205 128 9
205 129 7
205 130 3
205 131 2
205 132 8
205 133 7
205 134 6
205 135 10
205 136 6
205 137 8
205 138 7
205 139 9
205 140 3
205 141 9
205 142 4
205 143 7
205 144 3
205 145 7
205 146 8
205 147 4
205 148 2
205 149 5
205 150 2
205 151 2
205 152 10
205 153 8
205 154 9
205 155 2
205 156 1
205 157 1
205 158 10
205 159 10
205 160 9
205 161 8
205 162 5
205 163 3
205 164 3
205 165 10
205 166 1
205 167 9
205 168 2
205 169 3
205 170 10
205 171 10
205 172 1
205 173 5
205 174 10
205 175 2
205 176 7
205 177 10
205 178 7
205 179 4
205 180 9
205 181 10
205 182 3
205 183 7
205 184 7
205 185 8
205 186 9
205 187 7
205 188 2
205 189 8
205 190 2
205 191 3
205 192 5
205 193 10
205 194 9
205 195 3
205 196 9
205 197 10
205 198 9
205 199 3
205 200 7
205 201 6
205 202 2
205 203 9
205 204 6
205 205 8
205 206 6
205 207 4
205 208 3
205 209 8
205 210 7
205 211 1
205 212 9
205 213 6
205 214 5
205 215 7
205 216 6
205 217 3
205 218 7
205 219 2
205 220 4
205 221 1
205 222 8
205 223 5
205 224 1
205 225 10
205 226 8
205 227 7
205 228 8
205 229 8
205 230 6
205 231 10
205 232 8
205 233 1
205 234 9
205 235 9
205 236 3
205 237 8
205 238 1
205 239 2
205 240 10
205 241 5
205 242 9
205 243 2
205 244 4
205 245 8
205 246 10
205 247 1
205 248 10
205 249 6
205 250 7
205 251 9
205 252 2
205 253 6
205 254 4
205 255 6
206 0 6
206 1 8
206 2 3
206 3 9
206 4 3
206 5 4
206 6 7
206 7 5
206 8 9
206 9 9
206 10 10
206 11 1
206 12 9
206 13 1
206 14 7
206 15 3
206 16 2
206 17 6
206 18 1
206 19 8
206 20 10
206 21 7
206 22 4
206 23 1
206 24 5
206 25 3
206 26 8
206 27 7
206 28 10
206 29 4
206 30 6
206 31 5
206 32 6
206 33 3
206 34 9
206 35 6
206 36 8
206 37 10
206 38 3
206 39 6
206 40 9
206 41 4
206 42 10
206 43 9
206 44 9
206 45 9
206 46 5
206 47 10
206 48 6
206 49 7
206 50 5
206 51 3
206 52 9
206 53 5
206 54 1
206 55 6
206 56 10
206 57 3
206 58 2
206 59 2
206 60 10
206 61 9
206 62 2
206 63 10
206 64 6
206 65 8
206 66 3
206 67 5
206 68 2
206 69 3
206 70 10
206 71 10
206 72 6
206 73 1
206 74 4
206 75 2
206 76 5
206 77 2
206 78 3
206 79 7
206 80 7
206 81 3
206 82 1
206 83 9
206 84 6
206 85 10
206 86 7
206 87 7
206 88 5
206 89 7
206 90 5
206 91 6
206 92 10
206 93 3
206 94 8
206 95 1
206 96 3
206 97 8
206 98 8
206 99 4
206 100 2
206 101 6
206 102 6
206 103 5
206 104 2
206 105 7
206 106 7
206 107 6
206 108 5
206 109 5
206 110 7
206 111 8
206 112 5
206 113 2
206 114 4
206 115 2
206 116 4
206 117 1
206 118 2
206 119 3
206 120 10
206 121 9
206 122 7
206 123 9
206 124 6
206 125 10
206 126 6
206 127 5
206 128 6
206 129 10
206 130 9
206 131 1
206 132 6
206 133 8
206 134 9
206 135 4
206 136 4
206 137 8
206 138 4
206 139 3
206 140 2
206 141 5
206 142 7
206 143 5
206 144 4
206 145 6
206 146 2
206 147 2
206 148 6
206 149 10
206 150 10
206 151 10
206 152 5
206 153 6
206 154 8
206 155 4
206 156 10
206 157 1
206 158 4
206 159 8
206 160 4
206 161 1
206 162 1
206 163 7
206 164 5
206 165 6
206 166 5
206 167 8
206 168 4
206 169 7
206 170 8
206 171 3
206 172 4
206 173 3
206 174 6
206 175 10
206 176 3
206 177 9
206 178 10
206 179 4
206 180 5
206 181 1
206 182 6
206 183 8
206 184 5
206 185 5
206 186 7
206 187 2
206 188 2
206 189 3
206 190 7
206 191 8
206 192 6
206 193 10
206 194 10
206 195 5
206 196 5
206 197 8
206 198 8
206 199 8
206 200 9
206 201 1
206 202 9
206 203 5
206 204 5
206 205 10
206 206 7
206 207 1
206 208 8
206 209 7
206 210 8
206 211 7
206 212 5
206 213 1
206 214 4
206 215 2
206 216 7
206 217 7
206 218 9
206 219 7
206 220 10
206 221 7
206 222 3
206 223 9
206 224 6
206 225 1
206 226 5
206 227 5
206 228 9
206 229 7
206 230 9
206 231 5
206 232 5
206 233 1
206 234 4
206 235 6
206 236 9
206 237 2
206 238 5
206 239 8
206 240 10
206 241 8
206 242 4
206 243 3
206 244 9
206 245 6
206 246 8
206 247 7
206 248 3
206 249 4
206 250 9
206 251 1
206 252 3
206 253 3
206 254 7
206 255 3
207 0 4
207 1 1
207 2 7
207 3 6
207 4 7
207 5 8
207 6 7
207 7 5
207 8 9
207 9 7
207 10 7
207 11 10
207 12 3
207 13 9
207 14 1
207 15 7
207 16 1
207 17 6
207 18 10
207 19 1
207 20 4
207 21 10
207 22 5
207 23 3
207 24 8
207 25 2
207 26 6
207 27 6
207 28 4
207 29 8
207 30 1
207 31 2
207 32 3
207 33 8
207 34 8
207 35 4
207 36 2
207 37 5
207 38 1
207 39 1
207 40 6
207 41 3
207 42 6
207 43 7
207 44 7
207 45 9
207 46 4
207 47 1
207 48 10
207 49 9
207 50 9
207 51 6
207 52 8
207 53 4
207 54 5
207 55 10
207 56 3
207 57 2
207 58 1
207 59 4
207 60 8
207 61 6
207 62 3
207 63 6
207 64 6
207 65 7
207 66 7
207 67 7
207 68 10
207 69 6
207 70 10
207 71 9
207 72 9
207 73 7
207 74 5
207 75 2
207 76 6
207 77 3
207 78 8
207 79 9
207 80 3
207 81 10
207 82 3
207 83 10
207 84 3
207 85 1
207 86 8
207 87 6
207 88 7
207 89 10
207 90 8
207 91 8
207 92 1
207 93 1
207 94 5
207 95 9
207 96 9
207 97 6
207 98 2
207 99 7
207 100 10
207 101 8
207 102 3
207 103 7
207 104 7
207 105 5
207 106 9
207 107 5
207 108 8
207 109 1
207 110 6
207 111 5
207 112 1
207 113 9
207 114 4
207 115 4
207 116 3
207 117 7
207 118 1
207 119 1
207 120 4
207 121 10
207 122 3
207 123 1
207 124 3
207 125 4
207 126 5
207 127 10
207 128 3
207 129 1
207 130 3
207 131 10
207 132 9
207 133 6
207 134 7
207 135 1
207 136 10
207 137 9
207 138 8
207 139 8
207 140 4
207 141 7
207 142 10
207 143 4
207 144 7
207 145 3
207 146 2
207 147 3
207 148 9
207 149 9
207 150 2
207 151 10
207 152 4
207 153 9
207 154 5
207 155 8
207 156 3
207 157 10
207 158 10
207 159 1
207 160 6
207 161 7
207 162 6
207 163 2
207 164 6
207 165 1
207 166 10
207 167 3
207 168 1
207 169 9
207 170 8
207 171 5
207 172 10
207 173 8
207 174 1
207 175 8
207 176 2
207 177 7
207 178 5
207 179 9
207 180 10
207 181 5
207 182 9
207 183 1
207 184 4
207 185 2
207 186 7
207 187 3
207 188 5
207 189 1
207 190 9
207 191 5
207 192 8
207 193 9
207 194 6
207 195 10
207 196 7
207 197 8
207 198 9
207 199 9
207 200 5
207 201 3
207 202 2
207 203 5
207 204 7
207 205 3
207 206 3
207 207 5
207 208 1
207 209 1
207 210 2
207 211 2
207 212 3
207 213 1
207 214 1
207 215 8
207 216 8
207 217 5
207 218 8
207 219 5
207 220 2
207 221 8
207 222 10
207 223 3
207 224 9
207 225 6
207 226 8
207 227 10
207 228 5
207 229 3
207 230 3
207 231 9
207 232 10
207 233 4
207 234 3
207 235 2
207 236 4
207 237 7
207 238 6
207 239 5
207 240 9
207 241 1
207 242 4
207 243 3
207 244 10
207 245 6
207 246 10
207 247 6
207 248 1
207 249 3
207 250 2
207 251 7
207 252 3
207 253 4
207 254 3
207 255 10
208 0 8
208 1 2
208 2 7
208 3 4
208 4 2
208 5 2
208 6 8
208 7 8
208 8 8
208 9 7
208 10 5
208 11 8
208 12 6
208 13 1
208 14 8
208 15 2
208 16 8
208 17 4
208 18 1
208 19 9
208 20 5
208 21 5
208 22 5
208 23 7
208 24 10
208 25 9
208 26 6
208 27 7
208 28 4
208 29 3
208 30 1
208 31 2
208 32 5
208 33 1
208 34 8
208 35 7
208 36 2
208 37 2
208 38 5
208 39 5
208 40 3
208 41 3
208 42 3
208 43 1
208 44 7
208 45 9
208 46 8
208 47 10
208 48 2
208 49 8
208 50 8
208 51 9
208 52 4
208 53 5
208 54 6
208 55 5
208 56 1
208 57 1
208 58 8
208 59 6
208 60 2
208 61 7
208 62 10
208 63 1
208 64 8
208 65 9
208 66 4
208 67 10
208 68 5
208 69 1
208 70 7
208 71 5
208 72 2
208 73 7
208 74 10
208 75 9
208 76 7
208 77 5
208 78 4
208 79 8
208 80 6
208 81 5
208 82 9
208 83 10
208 84 7
208 85 8
208 86 7
208 87 10
208 88 10
208 89 6
208 90 6
208 91 5
208 92 8
208 93 7
208 94 2
208 95 2
208 96 9
208 97 5
208 98 9
208 99 5
208 100 2
208 101 4
208 102 7
208 103 10
208 104 8
208 105 6
208 106 8
208 107 4
208 108 8
208 109 6
208 110 10
208 111 4
208 112 1
208 113 8
208 114 10
208 115 4
208 116 2
208 117 9
208 118 1
208 119 1
208 120 9
208 121 6
208 122 2
208 123 1
208 124 6
208 125 4
208 126 3
208 127 5
208 128 5
208 129 5
208 130 6
208 131 4
208 132 7
208 133 4
208 134 9
208 135 8
208 136 5
208 137 2
208 138 2
208 139 2
208 140 8
208 141 7
208 142 9
208 143 1
208 144 2
208 145 6
208 146 7
208 147 7
208 148 10
208 149 7
208 150 9
208 151 2
208 152 1
208 153 7
208 154 5
208 155 10
208 156 4
208 157 6
208 158 4
208 159 4
208 160 6
208 161 6
208 162 7
208 163 9
208 164 5
208 165 6
208 166 8
208 167 9
208 168 4
208 169 2
208 170 5
208 171 8
208 172 2
208 173 6
208 174 1
208 175 7
208 176 9
208 177 8
208 178 2
208 179 10
208 180 2
208 181 10
208 182 6
208 183 1
208 184 4
208 185 10
208 186 5
208 187 10
208 188 6
208 189 8
208 190 2
208 191 10
208 192 4
208 193 2
208 194 6
208 195 10
208 196 9
208 197 6
208 198 9
208 199 4
208 200 9
208 201 7
208 202 5
208 203 3
208 204 3
208 205 6
208 206 9
208 207 9
208 208 1
208 209 4
208 210 3
208 211 2
208 212 1
208 213 4
208 214 9
208 215 9
208 216 5
208 217 9
208 218 4
208 219 6
208 220 2
208 221 10
208 222 8
208 223 1
208 224 6
208 225 9
208 226 1
208 227 4
208 228 10
208 229 4
208 230 3
208 231 5
208 232 1
208 233 6
208 234 3
208 235 7
208 236 5
208 237 3
208 238 10
208 239 6
208 240 2
208 241 9
208 242 3
208 243 5
208 244 2
208 245 1
208 246 2
208 247 6
208 248 7
208 249 1
208 250 10
208 251 10
208 252 9
208 253 3
208 254 8
208 255 7
209 0 5
209 1 5
209 2 4
209 3 9
209 4 1
209 5 1
209 6 8
209 7 3
209 8 4
209 9 3
209 10 8
209 11 7
209 12 8
209 13 5
209 14 10
209 15 4
209 16 1
209 17 4
209 18 10
209 19 2
209 20 2
209 21 10
209 22 3
209 23 6
209 24 4
209 25 2
209 26 3
209 27 8
209 28 8
209 29 3
209 30 2
209 31 1
209 32 10
209 33 3
209 34 4
209 35 7
209 36 6
209 37 9
209 38 8
209 39 1
209 40 8
209 41 8
209 42 6
209 43 9
209 44 9
209 45 1
209 46 2
209 47 10
209 48 9
209 49 3
209 50 1
209 51 10
209 52 3
209 53 8
209 54 10
209 55 1
209 56 1
209 57 6
209 58 3
209 59 1
209 60 1
209 61 8
209 62 10
209 63 8
209 64 5
209 65 4
209 66 9
209 67 9
209 68 2
209 69 1
209 70 10
209 71 4
209 72 1
209 73 6
209 74 7
209 75 10
209 76 9
209 77 5
209 78 4
209 79 5
209 80 8
209 81 7
209 82 4
209 83 2
209 84 8
209 85 7
209 86 3
209 87 6
209 88 8
209 89 1
209 90 5
209 91 3
209 92 7
209 93 4
209 94 7
209 95 8
209 96 8
209 97 8
209 98 10
209 99 7
209 100 10
209 101 2
209 102 3
209 103 1
209 104 9
209 105 4
209 106 7
209 107 3
209 108 4
209 109 7
209 110 8
209 111 1
209 112 8
209 113 10
209 114 4
209 115 8
209 116 5
209 117 10
209 118 3
209 119 4
209 120 9
209 121 10
209 122 10
209 123 1
209 124 6
209 125 5
209 126 4
209 127 5
209 128 8
209 129 9
209 130 3
209 131 10
209 132 2
209 133 2
209 134 2
209 135 6
209 136 8
209 137 3
209 138 7
209 139 9
209 140 2
209 141 5
209 142 3
209 143 4
209 144 3
209 145 7
209 146 10
209 147 9
209 148 1
209 149 4
209 150 4
209 151 1
209 152 9
209 153 4
209 154 9
209 155 9
209 156 3
209 157 2
209 158 4
209 159 5
209 160 6
209 161 9
209 162 10
209 163 5
209 164 5
209 165 7
209 166 8
209 167 6
209 168 10
209 169 10
209 170 10
209 171 3
209 172 5
209 173 6
209 174 10
209 175 9
209 176 6
209 177 6
209 178 5
209 179 6
209 180 10
209 181 4
209 182 8
209 183 6
209 184 1
209 185 10
209 186 8
209 187 9
209 188 6
209 189 1
209 190 1
209 191 6
209 192 1
209 193 6
209 194 4
209 195 6
209 196 6
209 197 7
209 198 1
209 199 1
209 200 10
209 201 1
209 202 9
209 203 7
209 204 6
209 205 3
209 206 4
209 207 5
209 208 1
209 209 2
209 210 6
209 211 4
209 212 8
209 213 6
209 214 9
209 215 8
209 216 7
209 217 5
209 218 5
209 219 7
209 220 8
209 221 10
209 222 4
209 223 8
209 224 5
209 225 9
209 226 9
209 227 10
209 228 7
209 229 3
209 230 4
209 231 10
209 232 6
209 233 5
209 234 3
209 235 5
209 236 9
209 237 6
209 238 2
209 239 1
209 240 3
209 241 10
209 242 7
209 243 2
209 244 7
209 245 4
209 246 8
209 247 9
209 248 4
209 249 6
209 250 6
209 251 6
209 252 8
209 253 6
209 254 3
209 255 9
210 0 7
210 1 10
210 2 10
210 3 9
210 4 3
210 5 9
210 6 8
210 7 4
210 8 1
210 9 5
210 10 8
210 11 4
210 12 3
210 13 6
210 14 4
210 15 4
210 16 8
210 17 1
210 18 10
210 19 10
210 20 8
210 21 1
210 22 1
210 23 9
210 24 5
210 25 8
210 26 4
210 27 3
210 28 7
210 29 10
210 30 2
210 31 8
210 32 8
210 33 5
210 34 7
210 35 4
210 36 2
210 37 2
210 38 9
210 39 4
210 40 9
210 41 6
210 42 5
210 43 8
210 44 6
210 45 8
210 46 7
210 47 9
210 48 10
210 49 7
210 50 1
210 51 7
210 52 6
210 53 6
210 54 5
210 55 6
210 56 10
210 57 10
210 58 3
210 59 3
210 60 2
210 61 6
210 62 4
210 63 10
210 64 7
210 65 8
210 66 5
210 67 2
210 68 9
210 69 2
210 70 3
210 71 10
210 72 9
210 73 3
210 74 4
210 75 4
210 76 1
210 77 9
210 78 3
210 79 1
210 80 1
210 81 6
210 82 2
210 83 2
210 84 3
210 85 10
210 86 3
210 87 2
210 88 1
210 89 2
210 90 1
210 91 4
210 92 8
210 93 3
210 94 6
210 95 3
210 96 3
210 97 3
210 98 9
210 99 7
210 100 2
210 101 10
210 102 8
210 103 9
210 104 9
210 105 1
210 106 7
210 107 1
210 108 5
210 109 9
210 110 9
210 111 8
210 112 7
210 113 5
210 114 9
210 115 6
210 116 8
210 117 4
210 118 3
210 119 6
210 120 1
210 121 3
210 122 6
210 123 10
210 124 5
210 125 4
210 126 6
210 127 4
210 128 7
210 129 9
210 130 6
210 131 9
210 132 1
210 133 5
210 134 3
210 135 4
210 136 7
210 137 8
210 138 2
210 139 9
210 140 1
210 141 5
210 142 2
210 143 7
210 144 9
210 145 1
210 146 3
210 147 7
210 148 4
210 149 7
210 150 4
210 151 8
210 152 10
210 153 4
210 154 4
210 155 1
210 156 3
210 157 6
210 158 5
210 159 1
210 160 5
210 161 1
210 162 3
210 163 5
210 164 1
210 165 6
210 166 3
210 167 9
210 168 1
210 169 9
210 170 3
210 171 3
210 172 3
210 173 3
210 174 3
210 175 2
210 176 10
210 177 6
210 178 5
210 179 8
210 180 7
210 181 2
210 182 6
210 183 10
210 184 8
210 185 4
210 186 3
210 187 10
210 188 4
210 189 10
210 190 5
210 191 5
210 192 2
210 193 3
210 194 4
210 195 2
210 196 4
210 197 7
210 198 4
210 199 1
210 200 9
210 201 6
210 202 4
210 203 10
210 204 10
210 205 3
210 206 2
210 207 4
210 208 5
210 209 10
210 210 9
210 211 5
210 212 7
210 213 3
210 214 9
210 215 2
210 216 6
210 217 5
210 218 6
210 219 4
210 220 3
210 221 5
210 222 8
210 223 1
210 224 1
210 225 9
210 226 2
210 227 2
210 228 10
210 229 2
210 230 2
210 231 5
210 232 2
210 233 7
210 234 3
210 235 4
210 236 6
210 237 6
210 238 5
210 239 10
210 240 10
210 241 6
210 242 4
210 243 1
210 244 6
210 245 6
210 246 3
210 247 3
210 248 10
210 249 5
210 250 1
210 251 2
210 252 7
210 253 1
210 254 5
210 255 2
211 0 1
211 1 4
211 2 9
211 3 2
211 4 9
211 5 1
211 6 4
211 7 4
211 8 6
211 9 4
211 10 9
211 11 9
211 12 3
211 13 2
211 14 1
211 15 7
211 16 10
211 17 2
211 18 6
211 19 7
211 20 9
211 21 1
211 22 6
211 23 8
211 24 3
211 25 6
211 26 4
211 27 2
211 28 3
211 29 9
211 30 5
211 31 1
211 32 5
211 33 6
211 34 7
211 35 9
211 36 9
211 37 1
211 38 9
211 39 8
211 40 9
211 41 5
211 42 4
211 43 6
211 44 3
211 45 4
211 46 6
211 47 1
211 48 7
211 49 7
211 50 2
211 51 5
211 52 8
211 53 6
211 54 3
211 55 8
211 56 8
211 57 2
211 58 3
211 59 7
211 60 2
211 61 2
211 62 8
211 63 4
211 64 3
211 65 1
211 66 6
211 67 1
211 68 3
211 69 2
211 70 2
211 71 8
211 72 2
211 73 5
211 74 1
211 75 5
211 76 9
211 77 3
211 78 9
211 79 4
211 80 8
211 81 8
211 82 8
211 83 3
211 84 7
211 85 8
211 86 7
211 87 10
211 88 4
211 89 4
211 90 10
211 91 9
211 92 4
211 93 1
211 94 4
211 95 7
211 96 7
211 97 5
211 98 2
211 99 5
211 100 7
211 101 9
211 102 10
211 103 7
211 104 3
211 105 7
211 106 2
211 107 1
211 108 2
211 109 6
211 110 6
211 111 9
211 112 4
211 113 5
211 114 6
211 115 8
211 116 8
211 117 1
211 118 9
211 119 7
211 120 9
211 121 1
211 122 9
211 123 9
211 124 6
211 125 9
211 126 10
211 127 8
211 128 2
211 129 2
211 130 5
211 131 5
211 132 6
211 133 10
211 134 4
211 135 7
211 136 10
211 137 8
211 138 9
211 139 1
211 140 7
211 141 4
211 142 5
211 143 6
211 144 1
211 145 2
211 146 1
211 147 8
211 148 6
211 149 7
211 150 1
211 151 9
211 152 8
211 153 3
211 154 8
211 155 3
211 156 5
211 157 5
211 158 3
211 159 10
211 160 1
211 161 10
211 162 10
211 163 5
211 164 1
211 165 8
211 166 5
211 167 2
211 168 1
211 169 6
211 170 3
211 171 3
211 172 4
211 173 10
211 174 8
211 175 9
211 176 6
211 177 7
211 178 2
211 179 5
211 180 6
211 181 4
211 182 7
211 183 8
211 184 6
211 185 2
211 186 3
211 187 3
211 188 3
211 189 2
211 190 7
211 191 10
211 192 3
211 193 1
211 194 8
211 195 1
211 196 9
211 197 7
211 198 10
211 199 3
211 200 3
211 201 2
211 202 5
211 203 9
211 204 8
211 205 10
211 206 8
211 207 3
211 208 7
211 209 9
211 210 1
211 211 4
211 212 8
211 213 1
211 214 10
211 215 7
211 216 2
211 217 4
211 218 9
211 219 9
211 220 1
211 221 3
211 222 7
211 223 10
211 224 6
211 225 8
211 226 10
211 227 4
211 228 4
211 229 2
211 230 6
211 231 4
211 232 7
211 233 9
211 234 3
211 235 10
211 236 2
211 237 4
211 238 6
211 239 1
211 240 10
211 241 2
211 242 10
211 243 8
211 244 2
211 245 3
211 246 8
211 247 6
211 248 1
211 249 2
211 250 7
211 251 8
211 252 3
211 253 3
211 254 9
211 255 6
212 0 2
212 1 7
212 2 7
212 3 4
212 4 9
212 5 3
212 6 9
212 7 7
212 8 9
212 9 1
212 10 4
212 11 4
212 12 9
212 13 9
212 14 8
212 15 2
212 16 8
212 17 10
212 18 2
212 19 8
212 20 1
212 21 7
212 22 7
212 23 7
212 24 9
212 25 5
212 26 6
212 27 8
212 28 10
212 29 7
212 30 4
212 31 2
212 32 3
212 33 3
212 34 6
212 35 9
212 36 3
212 37 7
212 38 3
212 39 2
212 40 1
212 41 8
212 42 7
212 43 9
212 44 7
212 45 2
212 46 1
212 47 7
212 48 8
212 49 9
212 50 9
212 51 5
212 52 10
212 53 5
212 54 10
212 55 2
212 56 7
212 57 5
212 58 4
212 59 2
212 60 9
212 61 4
212 62 7
212 63 6
212 64 7
212 65 5
212 66 8
212 67 4
212 68 6
212 69 2
212 70 8
212 71 6
212 72 4
212 73 9
212 74 2
212 75 2
212 76 8
212 77 8
212 78 6
212 79 4
212 80 5
212 81 10
212 82 9
212 83 1
212 84 2
212 85 3
212 86 9
212 87 3
212 88 1
212 89 5
212 90 3
212 91 2
212 92 1
212 93 3
212 94 2
212 95 7
212 96 2
212 97 10
212 98 6
212 99 5
212 100 4
212 101 4
212 102 8
212 103 2
212 104 3
212 105 4
212 106 5
212 107 6
212 108 1
212 109 8
212 110 2
212 111 5
212 112 7
212 113 6
212 114 1
212 115 6
212 116 8
212 117 8
212 118 7
212 119 10
212 120 5
212 121 9
212 122 8
212 123 4
212 124 4
212 125 4
212 126 7
212 127 9
212 128 4
212 129 4
212 130 7
212 131 1
212 132 5
212 133 6
212 134 8
212 135 10
212 136 2
212 137 3
212 138 8
212 139 7
212 140 3
212 141 10
212 142 1
212 143 9
212 144 9
212 145 7
212 146 7
212 147 2
212 148 2
212 149 9
212 150 4
212 151 3
212 152 6
212 153 4
212 154 3
212 155 10
212 156 3
212 157 2
212 158 7
212 159 3
212 160 10
212 161 9
212 162 7
212 163 10
212 164 6
212 165 8
212 166 7
212 167 2
212 168 7
212 169 9
212 170 6
212 171 6
212 172 5
212 173 4
212 174 9
212 175 10
212 176 1
212 177 7
212 178 2
212 179 10
212 180 6
212 181 8
212 182 1
212 183 1
212 184 9
212 185 10
212 186 6
212 187 9
212 188 2
212 189 10
212 190 4
212 191 2
212 192 5
212 193 9
212 194 7
212 195 8
212 196 5
212 197 3
212 198 5
212 199 3
212 200 5
212 201 7
212 202 7
212 203 3
212 204 7
212 205 3
212 206 3
212 207 6
212 208 7
212 209 3
212 210 3
212 211 8
212 212 9
212 213 7
212 214 2
212 215 2
212 216 7
212 217 8
212 218 7
212 219 3
212 220 10
212 221 2
212 222 1
212 223 8
212 224 4
212 225 5
212 226 6
212 227 3
212 228 3
212 229 6
212 230 6
212 231 10
212 232 2
212 233 9
212 234 1
212 235 5
212 236 8
212 237 6
212 238 5
212 239 6
212 240 6
212 241 1
212 242 8
212 243 1
212 244 2
212 245 6
212 246 2
212 247 9
212 248 5
212 249 10
212 250 7
212 251 7
212 252 10
212 253 2
212 254 2
212 255 10
213 0 4
213 1 4
213 2 6
213 3 8
213 4 4
213 5 8
213 6 6
213 7 3
213 8 2
213 9 3
213 10 6
213 11 5
213 12 1
213 13 10
213 14 10
213 15 10
213 16 2
213 17 10
213 18 1
213 19 4
213 20 10
213 21 8
213 22 9
213 23 4
213 24 10
213 25 9
213 26 2
213 27 6
213 28 8
213 29 7
213 30 10
213 31 3
213 32 6
213 33 6
213 34 10
213 35 3
213 36 10
213 37 9
213 38 10
213 39 1
213 40 5
213 41 3
213 42 9
213 43 6
213 44 10
213 45 6
213 46 5
213 47 7
213 48 8
213 49 3
213 50 7
213 51 4
213 52 4
213 53 5
213 54 2
213 55 6
213 56 4
213 57 2
213 58 5
213 59 4
213 60 5
213 61 8
213 62 10
213 63 8
213 64 8
213 65 1
213 66 6
213 67 5
213 68 2
213 69 2
213 70 2
213 71 3
213 72 9
213 73 1
213 74 9
213 75 3
213 76 4
213 77 9
213 78 9
213 79 4
213 80 3
213 81 6
213 82 9
213 83 6
213 84 9
213 85 5
213 86 8
213 87 1
213 88 7
213 89 10
213 90 2
213 91 6
213 92 1
213 93 6
213 94 4
213 95 6
213 96 8
213 97 7
213 98 9
213 99 3
213 100 6
213 101 4
213 102 7
213 103 8
213 104 8
213 105 9
213 106 1
213 107 1
213 108 4
213 109 3
213 110 7
213 111 10
213 112 6
213 113 10
213 114 5
213 115 4
213 116 4
213 117 10
213 118 4
213 119 9
213 120 9
213 121 7
213 122 8
213 123 10
213 124 5
213 125 4
213 126 6
213 127 4
213 128 7
213 129 8
213 130 5
213 131 1
213 132 5
213 133 2
213 134 2
213 135 2
213 136 4
213 137 2
213 138 1
213 139 4
213 140 9
213 141 7
213 142 8
213 143 10
213 144 7
213 145 10
213 146 5
213 147 1
213 148 4
213 149 4
213 150 1
213 151 9
213 152 4
213 153 5
213 154 10
213 155 6
213 156 10
213 157 1
213 158 10
213 159 8
213 160 8
213 161 3
213 162 5
213 163 6
213 164 9
213 165 7
213 166 2
213 167 8
213 168 1
213 169 7
213 170 7
213 171 10
213 172 2
213 173 7
