256 256
215 88 6
215 89 7
215 90 9
215 91 5
215 92 5
215 93 1
215 94 7
215 95 7
215 96 5
215 97 2
215 98 7
215 99 4
215 100 9
215 101 6
215 102 10
215 103 7
215 104 8
215 105 2
215 106 6
215 107 3
215 108 9
215 109 9
215 110 8
215 111 10
215 112 1
215 113 7
215 114 6
215 115 10
215 116 1
215 117 10
215 118 8
215 119 7
215 120 2
215 121 4
215 122 5
215 123 5
215 124 4
215 125 3
215 126 3
215 127 9
215 128 4
215 129 2
215 130 10
215 131 2
215 132 4
215 133 1
215 134 10
215 135 8
215 136 7
215 137 5
215 138 3
215 139 3
215 140 2
215 141 1
215 142 8
215 143 8
215 144 9
215 145 3
215 146 7
215 147 9
215 148 2
215 149 8
215 150 6
215 151 10
215 152 2
215 153 3
215 154 8
215 155 6
215 156 8
215 157 2
215 158 6
215 159 6
215 160 10
215 161 4
215 162 8
215 163 6
215 164 8
215 165 10
215 166 7
215 167 2
215 168 6
215 169 1
215 170 5
215 171 9
215 172 6
215 173 10
215 174 10
215 175 8
215 176 1
215 177 5
215 178 8
215 179 9
215 180 7
215 181 10
215 182 3
215 183 6
215 184 6
215 185 10
215 186 5
215 187 1
215 188 3
215 189 3
215 190 6
215 191 8
215 192 9
215 193 2
215 194 8
215 195 1
215 196 4
215 197 3
215 198 7
215 199 8
215 200 10
215 201 2
215 202 8
215 203 5
215 204 10
215 205 3
215 206 1
215 207 5
215 208 6
215 209 1
215 210 3
215 211 3
215 212 9
215 213 4
215 214 10
215 215 4
215 216 4
215 217 4
215 218 4
215 219 6
215 220 6
215 221 9
215 222 6
215 223 3
215 224 6
215 225 10
215 226 3
215 227 3
215 228 9
215 229 3
215 230 1
215 231 3
215 232 4
215 233 2
215 234 2
215 235 4
215 236 3
215 237 4
215 238 5
215 239 7
215 240 7
215 241 7
215 242 7
215 243 2
215 244 1
215 245 10
215 246 6
215 247 5
215 248 3
215 249 3
215 250 7
215 251 5
215 252 2
215 253 6
215 254 8
215 255 2
216 0 2
216 1 8
216 2 1
216 3 2
216 4 10
216 5 10
216 6 3
216 7 5
216 8 1
216 9 1
216 10 1
216 11 5
216 12 9
216 13 8
216 14 10
216 15 9
216 16 2
216 17 4
216 18 9
216 19 4
216 20 9
216 21 10
216 22 4
216 23 2
216 24 4
216 25 3
216 26 8
216 27 2
216 28 4
216 29 6
216 30 7
216 31 2
216 32 10
216 33 7
216 34 10
216 35 1
216 36 10
216 37 1
216 38 5
216 39 10
216 40 8
216 41 3
216 42 6
216 43 8
216 44 5
216 45 5
216 46 4
216 47 4
216 48 4
216 49 3
216 50 10
216 51 7
216 52 9
216 53 3
216 54 5
216 55 9
216 56 2
216 57 7
216 58 1
216 59 9
216 60 1
216 61 8
216 62 8
216 63 7
216 64 8
216 65 9
216 66 7
216 67 4
216 68 8
216 69 10
216 70 8
216 71 1
216 72 10
216 73 8
216 74 3
216 75 4
216 76 1
216 77 1
216 78 9
216 79 10
216 80 5
216 81 9
216 82 5
216 83 4
216 84 7
216 85 5
216 86 5
216 87 9
216 88 4
216 89 7
216 90 1
216 91 2
216 92 4
216 93 5
216 94 6
216 95 4
216 96 2
216 97 2
216 98 9
216 99 4
216 100 1
216 101 3
216 102 7
216 103 2
216 104 10
216 105 10
216 106 2
216 107 10
216 108 9
216 109 5
216 110 5
216 111 9
216 112 2
216 113 4
216 114 1
216 115 2
216 116 7
216 117 1
216 118 5
216 119 2
216 120 8
216 121 8
216 122 8
216 123 9
216 124 4
216 125 5
216 126 2
216 127 9
216 128 2
216 129 4
216 130 7
216 131 5
216 132 9
216 133 9
216 134 7
216 135 10
216 136 4
216 137 4
216 138 4
216 139 5
216 140 8
216 141 9
216 142 6
216 143 7
216 144 9
216 145 2
216 146 10
216 147 4
216 148 1
216 149 3
216 150 7
216 151 5
216 152 6
216 153 7
216 154 6
216 155 4
216 156 1
216 157 4
216 158 10
216 159 9
216 160 9
216 161 1
216 162 6
216 163 3
216 164 9
216 165 6
216 166 3
216 167 8
216 168 7
216 169 9
216 170 7
216 171 1
216 172 4
216 173 7
216 174 8
216 175 9
216 176 2
216 177 1
216 178 5
216 179 2
216 180 7
216 181 5
216 182 2
216 183 1
216 184 4
216 185 6
216 186 6
216 187 2
216 188 7
216 189 4
216 190 8
216 191 10
216 192 3
216 193 9
216 194 7
216 195 5
216 196 9
216 197 5
216 198 9
216 199 10
216 200 2
216 201 10
216 202 1
216 203 10
216 204 1
216 205 4
216 206 8
216 207 1
216 208 3
216 209 4
216 210 3
216 211 4
216 212 3
216 213 8
216 214 1
216 215 6
216 216 6
216 217 2
216 218 4
216 219 7
216 220 5
216 221 6
216 222 4
216 223 5
216 224 8
216 225 5
216 226 4
216 227 4
216 228 2
216 229 10
216 230 5
216 231 9
216 232 1
216 233 6
216 234 8
216 235 9
216 236 5
216 237 3
216 238 9
216 239 3
216 240 3
216 241 8
216 242 1
216 243 3
216 244 9
216 245 1
216 246 8
216 247 10
216 248 2
216 249 10
216 250 1
216 251 1
216 252 1
216 253 6
216 254 5
216 255 2
217 0 8
217 1 8
217 2 4
217 3 6
217 4 5
217 5 7
217 6 6
217 7 5
217 8 10
217 9 9
217 10 8
217 11 1
217 12 9
217 13 5
217 14 6
217 15 8
217 16 10
217 17 3
217 18 4
217 19 9
217 20 2
217 21 2
217 22 1
217 23 5
217 24 10
217 25 4
217 26 4
217 27 5
217 28 4
217 29 4
217 30 10
217 31 9
217 32 2
217 33 5
217 34 1
217 35 1
217 36 8
217 37 6
217 38 2
217 39 4
217 40 2
217 41 9
217 42 6
217 43 6
217 44 3
217 45 10
217 46 4
217 47 4
217 48 1
217 49 8
217 50 1
217 51 3
217 52 7
217 53 1
217 54 9
217 55 2
217 56 1
217 57 3
217 58 4
217 59 2
217 60 4
217 61 10
217 62 1
217 63 9
217 64 4
217 65 8
217 66 10
217 67 8
217 68 4
217 69 10
217 70 4
217 71 1
217 72 4
217 73 4
217 74 4
217 75 2
217 76 3
217 77 7
217 78 10
217 79 1
217 80 8
217 81 5
217 82 1
217 83 5
217 84 1
217 85 6
217 86 9
217 87 6
217 88 3
217 89 1
217 90 4
217 91 3
217 92 5
217 93 4
217 94 5
217 95 2
217 96 8
217 97 8
217 98 3
217 99 9
217 100 9
217 101 3
217 102 8
217 103 7
217 104 10
217 105 4
217 106 1
217 107 2
217 108 3
217 109 9
217 110 1
217 111 5
217 112 5
217 113 10
217 114 5
217 115 2
217 116 5
217 117 4
217 118 5
217 119 8
217 120 10
217 121 8
217 122 1
217 123 3
217 124 10
217 125 3
217 126 5
217 127 1
217 128 3
217 129 10
217 130 2
217 131 7
217 132 10
217 133 9
217 134 1
217 135 3
217 136 5
217 137 5
217 138 2
217 139 1
217 140 4
217 141 4
217 142 4
217 143 4
217 144 7
217 145 9
217 146 3
217 147 10
217 148 8
217 149 8
217 150 6
217 151 2
217 152 8
217 153 5
217 154 7
217 155 3
217 156 3
217 157 4
217 158 2
217 159 8
217 160 9
217 161 7
217 162 9
217 163 5
217 164 4
217 165 2
217 166 3
217 167 5
217 168 7
217 169 3
217 170 2
217 171 7
217 172 4
217 173 3
217 174 6
217 175 5
217 176 3
217 177 7
217 178 4
217 179 7
217 180 6
217 181 5
217 182 2
217 183 7
217 184 8
217 185 1
217 186 2
217 187 9
217 188 1
217 189 7
217 190 6
217 191 1
217 192 3
217 193 4
217 194 9
217 195 7
217 196 9
217 197 6
217 198 2
217 199 2
217 200 7
217 201 6
217 202 1
217 203 1
217 204 3
217 205 2
217 206 3
217 207 6
217 208 2
217 209 5
217 210 5
217 211 4
217 212 8
217 213 3
217 214 7
217 215 2
217 216 6
217 217 3
217 218 9
217 219 8
217 220 10
217 221 4
217 222 5
217 223 10
217 224 9
217 225 7
217 226 7
217 227 10
217 228 1
217 229 10
217 230 5
217 231 8
217 232 9
217 233 8
217 234 2
217 235 7
217 236 8
217 237 4
217 238 2
217 239 4
217 240 10
217 241 8
217 242 6
217 243 9
217 244 3
217 245 4
217 246 7
217 247 8
217 248 4
217 249 8
217 250 4
217 251 3
217 252 7
217 253 8
217 254 3
217 255 7
218 0 5
218 1 6
218 2 1
218 3 9
218 4 4
218 5 4
218 6 8
218 7 8
218 8 9
218 9 6
218 10 6
218 11 5
218 12 8
218 13 9
218 14 6
218 15 10
218 16 3
218 17 9
218 18 7
218 19 7
218 20 7
218 21 2
218 22 5
218 23 7
218 24 6
218 25 10
218 26 2
218 27 6
218 28 5
218 29 5
218 30 3
218 31 5
218 32 5
218 33 1
218 34 10
218 35 10
218 36 8
218 37 4
218 38 9
218 39 4
218 40 10
218 41 3
218 42 3
218 43 4
218 44 5
218 45 3
218 46 5
218 47 5
218 48 9
218 49 5
218 50 8
218 51 5
218 52 6
218 53 4
218 54 6
218 55 3
218 56 8
218 57 5
218 58 7
218 59 1
218 60 8
218 61 1
218 62 1
218 63 9
218 64 3
218 65 6
218 66 2
218 67 3
218 68 9
218 69 10
218 70 8
218 71 10
218 72 5
218 73 8
218 74 5
218 75 6
218 76 6
218 77 9
218 78 2
218 79 9
218 80 4
218 81 2
218 82 2
218 83 10
218 84 9
218 85 1
218 86 4
218 87 5
218 88 2
218 89 7
218 90 4
218 91 5
218 92 10
218 93 2
218 94 9
218 95 6
218 96 1
218 97 9
218 98 6
218 99 10
218 100 1
218 101 4
218 102 6
218 103 3
218 104 8
218 105 6
218 106 6
218 107 1
218 108 1
218 109 10
218 110 4
218 111 2
218 112 10
218 113 2
218 114 8
218 115 5
218 116 9
218 117 7
218 118 4
218 119 6
218 120 10
218 121 1
218 122 3
218 123 5
218 124 9
218 125 1
218 126 3
218 127 3
218 128 4
218 129 3
218 130 3
218 131 5
218 132 8
218 133 7
218 134 4
218 135 8
218 136 9
218 137 8
218 138 8
218 139 3
218 140 5
218 141 9
218 142 3
218 143 1
218 144 10
218 145 5
218 146 4
218 147 7
218 148 2
218 149 6
218 150 8
218 151 3
218 152 10
218 153 9
218 154 9
218 155 7
218 156 9
218 157 10
218 158 9
218 159 2
218 160 9
218 161 8
218 162 6
218 163 4
218 164 6
218 165 9
218 166 3
218 167 8
218 168 3
218 169 2
218 170 9
218 171 3
218 172 6
218 173 6
218 174 10
218 175 3
218 176 6
218 177 1
218 178 4
218 179 3
218 180 10
218 181 6
218 182 1
218 183 5
218 184 3
218 185 1
218 186 4
218 187 6
218 188 2
218 189 10
218 190 6
218 191 3
218 192 5
218 193 10
218 194 1
218 195 4
218 196 8
218 197 10
218 198 3
218 199 5
218 200 6
218 201 4
218 202 9
218 203 9
218 204 7
218 205 9
218 206 8
218 207 8
218 208 8
218 209 5
218 210 6
218 211 7
218 212 1
218 213 6
218 214 4
218 215 9
218 216 10
218 217 6
218 218 9
218 219 7
218 220 10
218 221 1
218 222 8
218 223 2
218 224 5
218 225 8
218 226 1
218 227 10
218 228 8
218 229 1
218 230 3
218 231 10
218 232 9
218 233 6
218 234 4
218 235 3
218 236 10
218 237 8
218 238 4
218 239 4
218 240 7
218 241 9
218 242 8
218 243 3
218 244 5
218 245 4
218 246 7
218 247 3
218 248 1
218 249 3
218 250 8
218 251 8
218 252 7
218 253 6
218 254 9
218 255 10
219 0 3
219 1 7
219 2 10
219 3 2
219 4 4
219 5 9
219 6 6
219 7 8
219 8 7
219 9 2
219 10 4
219 11 8
219 12 3
219 13 9
219 14 7
219 15 2
219 16 10
219 17 1
219 18 9
219 19 5
219 20 8
219 21 10
219 22 10
219 23 7
219 24 3
219 25 8
219 26 4
219 27 5
219 28 5
219 29 3
219 30 10
219 31 4
219 32 1
219 33 1
219 34 5
219 35 5
219 36 10
219 37 8
219 38 10
219 39 9
219 40 10
219 41 7
219 42 10
219 43 7
219 44 6
219 45 4
219 46 3
219 47 3
219 48 8
219 49 10
219 50 5
219 51 5
219 52 6
219 53 1
219 54 2
219 55 9
219 56 9
219 57 2
219 58 6
219 59 7
219 60 2
219 61 2
219 62 6
219 63 10
219 64 2
219 65 4
219 66 5
219 67 9
219 68 10
219 69 9
219 70 6
219 71 9
219 72 3
219 73 2
219 74 9
219 75 6
219 76 9
219 77 10
219 78 1
219 79 8
219 80 3
219 81 10
219 82 5
219 83 6
219 84 10
219 85 6
219 86 8
219 87 2
219 88 5
219 89 2
219 90 9
219 91 7
219 92 6
219 93 9
219 94 1
219 95 5
219 96 2
219 97 10
219 98 5
219 99 7
219 100 4
219 101 6
219 102 7
219 103 10
219 104 4
219 105 1
219 106 5
219 107 3
219 108 2
219 109 3
219 110 5
219 111 2
219 112 3
219 113 8
219 114 9
219 115 4
219 116 4
219 117 7
219 118 8
219 119 3
219 120 8
219 121 5
219 122 1
219 123 5
219 124 9
219 125 2
219 126 8
219 127 9
219 128 8
219 129 4
219 130 10
219 131 9
219 132 7
219 133 4
219 134 4
219 135 1
219 136 9
219 137 3
219 138 9
219 139 10
219 140 9
219 141 5
219 142 2
219 143 7
219 144 4
219 145 9
219 146 7
219 147 2
219 148 7
219 149 8
219 150 2
219 151 5
219 152 9
219 153 7
219 154 3
219 155 2
219 156 2
219 157 2
219 158 4
219 159 3
219 160 3
219 161 4
219 162 8
219 163 7
219 164 9
219 165 3
219 166 10
219 167 6
219 168 2
219 169 4
219 170 1
219 171 7
219 172 7
219 173 2
219 174 9
219 175 7
219 176 9
219 177 4
219 178 9
219 179 1
219 180 5
219 181 8
219 182 9
219 183 6
219 184 3
219 185 2
219 186 5
219 187 9
219 188 3
219 189 2
219 190 5
219 191 3
219 192 9
219 193 5
219 194 1
219 195 3
219 196 7
219 197 4
219 198 7
219 199 3
219 200 6
219 201 9
219 202 4
219 203 5
219 204 4
219 205 8
219 206 4
219 207 1
219 208 4
219 209 10
219 210 10
219 211 4
219 212 3
219 213 5
219 214 1
219 215 3
219 216 4
219 217 2
219 218 5
219 219 10
219 220 3
219 221 5
219 222 8
219 223 8
219 224 1
219 225 1
219 226 3
219 227 8
219 228 5
219 229 2
219 230 8
219 231 2
219 232 7
219 233 8
219 234 3
219 235 9
219 236 5
219 237 10
219 238 5
219 239 2
219 240 8
219 241 3
219 242 7
219 243 1
219 244 10
219 245 4
219 246 4
219 247 3
219 248 2
219 249 3
219 250 10
219 251 4
219 252 6
219 253 8
219 254 3
219 255 4
220 0 6
220 1 9
220 2 9
220 3 4
220 4 4
220 5 2
220 6 5
220 7 3
220 8 6
220 9 8
220 10 10
220 11 4
220 12 1
220 13 10
220 14 10
220 15 8
220 16 2
220 17 4
220 18 6
220 19 5
220 20 10
220 21 7
220 22 8
220 23 9
220 24 8
220 25 10
220 26 5
220 27 4
220 28 1
220 29 6
220 30 5
220 31 2
220 32 3
220 33 2
220 34 7
220 35 9
220 36 1
220 37 2
220 38 4
220 39 9
220 40 4
220 41 9
220 42 8
220 43 5
220 44 2
220 45 7
220 46 4
220 47 4
220 48 3
220 49 9
220 50 5
220 51 1
220 52 7
220 53 7
220 54 2
220 55 9
220 56 4
220 57 9
220 58 1
220 59 5
220 60 5
220 61 2
220 62 7
220 63 8
220 64 1
220 65 10
220 66 10
220 67 10
220 68 3
220 69 8
220 70 8
220 71 6
220 72 6
220 73 3
220 74 2
220 75 4
220 76 10
220 77 4
220 78 1
220 79 5
220 80 10
220 81 6
220 82 4
220 83 6
220 84 4
220 85 7
220 86 5
220 87 7
220 88 5
220 89 2
220 90 9
220 91 2
220 92 3
220 93 7
220 94 7
220 95 8
220 96 2
220 97 3
220 98 1
220 99 2
220 100 6
220 101 8
220 102 10
220 103 5
220 104 7
220 105 3
220 106 8
220 107 4
220 108 4
220 109 6
220 110 5
220 111 5
220 112 6
220 113 5
220 114 9
220 115 3
220 116 9
220 117 5
220 118 4
220 119 3
220 120 1
220 121 10
220 122 4
220 123 9
220 124 2
220 125 3
220 126 2
220 127 9
220 128 6
220 129 1
220 130 9
220 131 9
220 132 9
220 133 5
220 134 5
220 135 6
220 136 6
220 137 9
220 138 4
220 139 3
220 140 10
220 141 3
220 142 2
220 143 10
220 144 6
220 145 10
220 146 5
220 147 2
220 148 2
220 149 5
220 150 2
220 151 6
220 152 8
220 153 1
220 154 5
220 155 7
220 156 2
220 157 7
220 158 2
220 159 4
220 160 4
220 161 5
220 162 8
220 163 1
220 164 5
220 165 7
220 166 3
220 167 9
220 168 8
220 169 10
220 170 10
220 171 1
220 172 10
220 173 6
220 174 9
220 175 7
220 176 2
220 177 4
220 178 10
220 179 6
220 180 4
220 181 1
220 182 6
220 183 5
220 184 8
220 185 2
220 186 2
220 187 6
220 188 9
220 189 1
220 190 10
220 191 3
220 192 2
220 193 2
220 194 4
220 195 5
220 196 10
220 197 9
220 198 6
220 199 6
220 200 9
220 201 2
220 202 1
220 203 9
220 204 3
220 205 8
220 206 10
220 207 7
220 208 2
220 209 8
220 210 9
220 211 8
220 212 5
220 213 8
220 214 6
220 215 8
220 216 9
220 217 3
220 218 8
220 219 5
220 220 4
220 221 7
220 222 4
220 223 5
220 224 7
220 225 2
220 226 4
220 227 3
220 228 2
220 229 2
220 230 5
220 231 1
220 232 9
220 233 3
220 234 3
220 235 5
220 236 4
220 237 8
220 238 1
220 239 7
220 240 1
220 241 6
220 242 6
220 243 6
220 244 9
220 245 3
220 246 3
220 247 3
220 248 9
220 249 3
220 250 7
220 251 10
220 252 3
220 253 3
220 254 4
220 255 4
221 0 3
221 1 2
221 2 10
221 3 2
221 4 4
221 5 2
221 6 9
221 7 4
221 8 1
221 9 1
221 10 7
221 11 3
221 12 3
221 13 7
221 14 10
221 15 4
221 16 1
221 17 4
221 18 2
221 19 8
221 20 4
221 21 9
221 22 4
221 23 8
221 24 10
221 25 9
221 26 10
221 27 2
221 28 3
221 29 7
221 30 3
221 31 10
221 32 8
221 33 3
221 34 7
221 35 8
221 36 1
221 37 4
221 38 4
221 39 8
221 40 8
221 41 3
221 42 5
221 43 3
221 44 5
221 45 5
221 46 9
221 47 5
221 48 4
221 49 6
221 50 2
221 51 9
221 52 9
221 53 9
221 54 7
221 55 2
221 56 6
221 57 9
221 58 4
221 59 4
221 60 2
221 61 9
221 62 4
221 63 5
221 64 3
221 65 8
221 66 4
221 67 1
221 68 6
221 69 4
221 70 10
221 71 4
221 72 2
221 73 5
221 74 6
221 75 8
221 76 4
221 77 5
221 78 5
221 79 1
221 80 8
221 81 9
221 82 7
221 83 2
221 84 2
221 85 8
221 86 10
221 87 10
221 88 7
221 89 9
221 90 3
221 91 9
221 92 6
221 93 9
221 94 1
221 95 2
221 96 1
221 97 5
221 98 8
221 99 10
221 100 3
221 101 3
221 102 7
221 103 8
221 104 3
221 105 5
221 106 7
221 107 2
221 108 8
221 109 5
221 110 6
221 111 4
221 112 9
221 113 7
221 114 8
221 115 10
221 116 2
221 117 4
221 118 6
221 119 9
221 120 3
221 121 1
221 122 10
221 123 5
221 124 10
221 125 1
221 126 1
221 127 5
221 128 8
221 129 3
221 130 8
221 131 10
221 132 3
221 133 4
221 134 7
221 135 1
221 136 10
221 137 2
221 138 9
221 139 1
221 140 4
221 141 6
221 142 4
221 143 8
221 144 3
221 145 5
221 146 6
221 147 10
221 148 3
221 149 9
221 150 8
221 151 4
221 152 2
221 153 9
221 154 5
221 155 3
221 156 5
221 157 6
221 158 4
221 159 9
221 160 5
221 161 2
221 162 2
221 163 5
221 164 4
221 165 6
221 166 2
221 167 8
221 168 2
221 169 1
221 170 7
221 171 1
221 172 10
221 173 3
221 174 4
221 175 4
221 176 1
221 177 2
221 178 5
221 179 6
221 180 6
221 181 1
221 182 5
221 183 3
221 184 3
221 185 9
221 186 2
221 187 1
221 188 3
221 189 7
221 190 8
221 191 7
221 192 3
221 193 5
221 194 7
221 195 9
221 196 5
221 197 6
221 198 1
221 199 3
221 200 3
221 201 5
221 202 5
221 203 4
221 204 7
221 205 9
221 206 8
221 207 7
221 208 8
221 209 9
221 210 6
221 211 8
221 212 4
221 213 9
221 214 3
221 215 8
221 216 8
221 217 6
221 218 3
221 219 7
221 220 4
221 221 8
221 222 1
221 223 6
221 224 4
221 225 2
221 226 1
221 227 6
221 228 1
221 229 2
221 230 1
221 231 6
221 232 5
221 233 7
221 234 5
221 235 1
221 236 1
221 237 6
221 238 2
221 239 3
221 240 7
221 241 10
221 242 3
221 243 7
221 244 6
221 245 3
221 246 1
221 247 7
221 248 8
221 249 1
221 250 7
221 251 2
221 252 4
221 253 3
221 254 7
221 255 3
222 0 7
222 1 1
222 2 6
222 3 4
222 4 7
222 5 9
222 6 6
222 7 1
222 8 5
222 9 3
222 10 4
222 11 5
222 12 9
222 13 1
222 14 4
222 15 6
222 16 1
222 17 4
222 18 10
222 19 8
222 20 9
222 21 4
222 22 7
222 23 1
222 24 1
222 25 10
222 26 6
222 27 1
222 28 3
222 29 2
222 30 9
222 31 4
222 32 10
222 33 4
222 34 5
222 35 1
222 36 7
222 37 8
222 38 4
222 39 2
222 40 9
222 41 9
222 42 8
222 43 2
222 44 8
222 45 3
222 46 3
222 47 2
222 48 2
222 49 1
222 50 9
222 51 10
222 52 10
222 53 9
222 54 7
222 55 9
222 56 6
222 57 1
222 58 10
222 59 4
222 60 7
222 61 6
222 62 1
222 63 1
222 64 5
222 65 4
222 66 3
222 67 10
222 68 6
222 69 8
222 70 9
222 71 5
222 72 7
222 73 8
222 74 6
222 75 8
222 76 5
222 77 6
222 78 7
222 79 3
222 80 2
222 81 9
222 82 4
222 83 8
222 84 3
222 85 9
222 86 2
222 87 1
222 88 3
222 89 8
222 90 7
222 91 5
222 92 10
222 93 10
222 94 9
222 95 9
222 96 2
222 97 4
222 98 10
222 99 7
222 100 1
222 101 7
222 102 4
222 103 2
222 104 3
222 105 8
222 106 10
222 107 3
222 108 8
222 109 6
222 110 1
222 111 8
222 112 1
222 113 7
222 114 7
222 115 7
222 116 5
222 117 7
222 118 8
222 119 4
222 120 7
222 121 8
222 122 10
222 123 1
222 124 1
222 125 10
222 126 5
222 127 4
222 128 5
222 129 10
222 130 6
222 131 9
222 132 10
222 133 4
222 134 10
222 135 6
222 136 1
222 137 5
222 138 4
222 139 9
222 140 1
222 141 8
222 142 9
222 143 1
222 144 8
222 145 1
222 146 5
222 147 10
222 148 1
222 149 10
222 150 6
222 151 6
222 152 10
222 153 5
222 154 1
222 155 7
222 156 10
222 157 8
222 158 9
222 159 9
222 160 9
222 161 1
222 162 1
222 163 1
222 164 5
222 165 9
222 166 1
222 167 4
222 168 3
222 169 9
222 170 9
222 171 10
222 172 1
222 173 9
222 174 7
222 175 7
222 176 9
222 177 7
222 178 3
222 179 6
222 180 10
222 181 6
222 182 7
222 183 1
222 184 9
222 185 8
222 186 3
222 187 8
222 188 9
222 189 6
222 190 9
222 191 1
222 192 3
222 193 6
222 194 9
222 195 4
222 196 10
222 197 4
222 198 4
222 199 7
222 200 4
222 201 6
222 202 3
222 203 2
222 204 4
222 205 9
222 206 10
222 207 5
222 208 8
222 209 10
222 210 10
222 211 4
222 212 2
222 213 6
222 214 6
222 215 7
222 216 7
222 217 8
222 218 9
222 219 10
222 220 6
222 221 3
222 222 10
222 223 8
222 224 8
222 225 1
222 226 1
222 227 2
222 228 4
222 229 1
222 230 2
222 231 5
222 232 10
222 233 7
222 234 6
222 235 9
222 236 9
222 237 4
222 238 10
222 239 3
222 240 2
222 241 8
222 242 8
222 243 10
222 244 1
222 245 3
222 246 4
222 247 4
222 248 1
222 249 6
222 250 4
222 251 4
222 252 9
222 253 5
222 254 6
222 255 3
223 0 5
223 1 5
223 2 2
223 3 5
223 4 6
223 5 5
223 6 7
223 7 3
223 8 3
223 9 10
223 10 6
223 11 6
223 12 4
223 13 6
223 14 6
223 15 9
223 16 2
223 17 1
223 18 2
223 19 6
223 20 8
223 21 6
223 22 4
223 23 3
223 24 2
223 25 5
223 26 10
223 27 6
223 28 9
223 29 4
223 30 3
223 31 9
223 32 2
223 33 10
223 34 8
223 35 6
223 36 3
223 37 9
223 38 2
223 39 5
223 40 8
223 41 7
223 42 10
223 43 1
223 44 1
223 45 4
223 46 3
223 47 6
223 48 4
223 49 9
223 50 5
223 51 8
223 52 2
223 53 1
223 54 3
223 55 1
223 56 5
223 57 5
223 58 2
223 59 10
223 60 7
223 61 8
223 62 8
223 63 4
223 64 5
223 65 9
223 66 3
223 67 2
223 68 3
223 69 6
223 70 6
223 71 1
223 72 10
223 73 8
223 74 10
223 75 8
223 76 3
223 77 1
223 78 7
223 79 8
223 80 1
223 81 1
223 82 6
223 83 6
223 84 6
223 85 3
223 86 10
223 87 2
223 88 9
223 89 8
223 90 3
223 91 7
223 92 1
223 93 7
223 94 9
223 95 7
223 96 10
223 97 2
223 98 6
223 99 4
223 100 8
223 101 2
223 102 1
223 103 10
223 104 1
223 105 5
223 106 9
223 107 4
223 108 2
223 109 5
223 110 8
223 111 6
223 112 5
223 113 4
223 114 10
223 115 2
223 116 9
223 117 5
223 118 9
223 119 2
223 120 9
223 121 3
223 122 2
223 123 10
223 124 9
223 125 8
223 126 9
223 127 9
223 128 8
223 129 6
223 130 8
223 131 1
223 132 10
223 133 1
223 134 8
223 135 10
223 136 6
223 137 1
223 138 5
223 139 6
223 140 1
223 141 3
223 142 10
223 143 2
223 144 6
223 145 1
223 146 7
223 147 6
223 148 5
223 149 5
223 150 6
223 151 6
223 152 4
223 153 4
223 154 6
223 155 5
223 156 8
223 157 7
223 158 8
223 159 5
223 160 10
223 161 8
223 162 3
223 163 6
223 164 7
223 165 7
223 166 1
223 167 3
223 168 4
223 169 2
223 170 2
223 171 7
223 172 8
223 173 8
223 174 3
223 175 7
223 176 3
223 177 10
223 178 3
223 179 9
223 180 1
223 181 4
223 182 7
223 183 4
223 184 9
223 185 9
223 186 4
223 187 6
223 188 7
223 189 5
223 190 9
223 191 5
223 192 9
223 193 7
223 194 10
223 195 5
223 196 4
223 197 5
223 198 8
223 199 6
223 200 1
223 201 5
223 202 6
223 203 1
223 204 1
223 205 4
223 206 6
223 207 4
223 208 1
223 209 8
223 210 1
223 211 6
223 212 6
223 213 5
223 214 3
223 215 4
223 216 2
223 217 3
223 218 9
223 219 9
223 220 3
223 221 2
223 222 3
223 223 9
223 224 6
223 225 9
223 226 6
223 227 6
223 228 10
223 229 6
223 230 8
223 231 7
223 232 8
223 233 7
223 234 2
223 235 10
223 236 3
223 237 9
223 238 5
223 239 5
223 240 7
223 241 1
223 242 10
223 243 4
223 244 4
223 245 10
223 246 5
223 247 6
223 248 10
223 249 7
223 250 3
223 251 10
223 252 8
223 253 4
223 254 3
223 255 4
224 0 5
224 1 8
224 2 7
224 3 8
224 4 9
224 5 5
224 6 9
224 7 8
224 8 8
224 9 9
224 10 1
224 11 10
224 12 4
224 13 2
224 14 6
224 15 4
224 16 3
224 17 4
224 18 10
224 19 6
224 20 8
224 21 3
224 22 10
224 23 2
224 24 3
224 25 6
224 26 10
224 27 7
224 28 4
224 29 3
224 30 6
224 31 6
224 32 2
224 33 2
224 34 1
224 35 3
224 36 9
224 37 9
224 38 10
224 39 9
224 40 10
224 41 7
224 42 1
224 43 6
224 44 7
224 45 7
224 46 4
224 47 9
224 48 2
224 49 7
224 50 10
224 51 1
224 52 4
224 53 6
224 54 10
224 55 9
224 56 10
224 57 3
224 58 5
224 59 10
224 60 6
224 61 8
224 62 7
224 63 1
224 64 10
224 65 1
224 66 7
224 67 6
224 68 10
224 69 8
224 70 6
224 71 7
224 72 5
224 73 2
224 74 5
224 75 6
224 76 1
224 77 9
224 78 9
224 79 2
224 80 10
224 81 9
224 82 4
224 83 2
224 84 3
224 85 8
224 86 5
224 87 10
224 88 8
224 89 2
224 90 3
224 91 5
224 92 8
224 93 7
224 94 8
224 95 3
224 96 5
224 97 8
224 98 4
224 99 7
224 100 9
224 101 5
224 102 1
224 103 2
224 104 8
224 105 1
224 106 2
224 107 8
224 108 9
224 109 1
224 110 6
224 111 8
224 112 5
224 113 10
224 114 6
224 115 2
